id,source,annotator,text,tokens,ac,ap,conf,ipv,link,keyword,date
3358,simulation_non_ipv,krn,येस्ता भालुलाइ बिबाह गर्ने कस्तो नकचरो खाते कुकुर रहेछ |,"['येस्ता', 'भालुलाइ', 'बिबाह', 'गर्ने', 'कस्तो', 'नकचरो', 'खाते', 'कुकुर', 'रहेछ', '|']","['O', 'B-profanity', 'O', 'O', 'O', 'B-profanity', 'I-profanity', 'I-profanity', 'O', 'O']","['_', '0', '_', '_', '_', '0', '0', '0', '_', '_']",8,0,,,
3359,simulation_non_ipv,krn,फैसाला हुन बाकी छ तोलाइ बेहे किन गर्नु |,"['फैसाला', 'हुन', 'बाकी', 'छ', 'तोलाइ', 'बेहे', 'किन', 'गर्नु', '|']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","['_', '_', '_', '_', '_', '_', '_', '_', '_']",5,0,,,
3360,simulation_non_ipv,krn,भालुनि र भालुनि लाने नामर्दालाई हदैसम्मको कारबाहि होस |,"['भालुनि', 'र', 'भालुनि', 'लाने', 'नामर्दालाई', 'हदैसम्मको', 'कारबाहि', 'होस', '|']","['B-profanity', 'I-profanity', 'I-profanity', 'I-profanity', 'I-profanity', 'O', 'O', 'O', 'O']","['0', '0', '0', '0', '0', '_', '_', '_', '_']",9,0,,,
3361,simulation_non_ipv,krn,सबै कुरा गलत बाेलिकि छ हई |,"['सबै', 'कुरा', 'गलत', 'बाेलिकि', 'छ', 'हई', '|']","['O', 'O', 'O', 'O', 'O', 'O', 'O']","['_', '_', '_', '_', '_', '_', '_']",5,0,,,
3362,simulation_non_ipv,krn,भालुनि रैछ। ।,"['भालुनि', 'रैछ।', '।']","['O', 'O', 'O']","['_', '_', '_']",1,0,,,
3363,simulation_non_ipv,krn,केटा फिर्दै हिड्ने रैछ येस्तो केटि लाने कस्तो केटा रैछ।,"['केटा', 'फिर्दै', 'हिड्ने', 'रैछ', 'येस्तो', 'केटि', 'लाने', 'कस्तो', 'केटा', 'रैछ।']","['B-character_assasination', 'I-character_assasination', 'I-character_assasination', 'I-character_assasination', 'O', 'O', 'O', 'O', 'O', 'O']","['0', '0', '0', '0', '_', '_', '_', '_', '_', '_']",1,0,,,
3365,simulation_non_ipv,krn,छ्या यस्तो आईमाई त पहिलो पटक देखियो |,"['छ्या', 'यस्तो', 'आईमाई', 'त', 'पहिलो', 'पटक', 'देखियो', '|']","['B-profanity', 'I-profanity', 'I-profanity', 'O', 'O', 'O', 'O', 'O']","['0', '0', '0', '_', '_', '_', '_', '_']",5,0,,,
3366,simulation_non_ipv,krn,अहिले त कुरै नगरम !,"['अहिले', 'त', 'कुरै', 'नगरम', '!']","['O', 'O', 'O', 'O', 'O']","['_', '_', '_', '_', '_']",1,0,,,
3367,simulation_non_ipv,krn,"जो चोर फटाहा छ , उ सबैको हिरो छ |","['जो', 'चोर', 'फटाहा', 'छ', ',', 'उ', 'सबैको', 'हिरो', 'छ', '|']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","['_', '_', '_', '_', '_', '_', '_', '_', '_', '_']",1,0,,,
3368,simulation_non_ipv,krn,ओइ चोर फटाहा अर्काको घडी चोरेर खल्तीमा हाल्नी अनि अरुलाई चोर लगाउनि |,"['ओइ', 'चोर', 'फटाहा', 'अर्काको', 'घडी', 'चोरेर', 'खल्तीमा', 'हाल्नी', 'अनि', 'अरुलाई', 'चोर', 'लगाउनि', '|']","['O', 'B-profanity', 'I-profanity', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","['_', '0', '0', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_']",1,0,,,
3369,simulation_non_ipv,krn,तै कुकुर सरकारमा छस अनि कस्लाई प्रस्न गर्दै होर चोर फटाहा मुजी |,"['तै', 'कुकुर', 'सरकारमा', 'छस', 'अनि', 'कस्लाई', 'प्रस्न', 'गर्दै', 'होर', 'चोर', 'फटाहा', 'मुजी', '|']","['O', 'B-profanity', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-profanity', 'I-profanity', 'O']","['_', '0', '_', '_', '_', '_', '_', '_', '_', '_', '0', '0', '_']",1,0,,,
3370,simulation_non_ipv,krn,राजनीतिक पार्टी चोर फताहहरु लाई छाडी दिउ |,"['राजनीतिक', 'पार्टी', 'चोर', 'फताहहरु', 'लाई', 'छाडी', 'दिउ', '|']","['O', 'O', 'B-profanity', 'I-profanity', 'O', 'O', 'O', 'O']","['_', '_', '0', '0', '_', '_', '_', '_']",1,0,,,
3371,simulation_non_ipv,krn,खोल्ने नै नया नया पार्टी हो धर्मशालले त चोर फटाहा गुन्डा पाल्न सक्नु पनि पर्यो नि त |,"['खोल्ने', 'नै', 'नया', 'नया', 'पार्टी', 'हो', 'धर्मशालले', 'त', 'चोर', 'फटाहा', 'गुन्डा', 'पाल्न', 'सक्नु', 'पनि', 'पर्यो', 'नि', 'त', '|']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-profanity', 'I-profanity', 'I-profanity', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","['_', '_', '_', '_', '_', '_', '_', '_', '0', '0', '0', '_', '_', '_', '_', '_', '_', '_']",1,0,,,
3372,simulation_non_ipv,krn,नेपालमा चोर फटाहा ज्यान मार लुटेरा कैदी जीवन बिताएका हरु कै छ दिन् |,"['नेपालमा', 'चोर', 'फटाहा', 'ज्यान', 'मार', 'लुटेरा', 'कैदी', 'जीवन', 'बिताएका', 'हरु', 'कै', 'छ', 'दिन्', '|']","['O', 'B-profanity', 'I-profanity', 'I-profanity', 'I-profanity', 'I-profanity', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","['_', '0', '0', '0', '0', '0', '_', '_', '_', '_', '_', '_', '_', '_']",1,0,,,
3373,simulation_non_ipv,krn,चोर फटाहा हत्यारा सबै मिलाएर ७ - ८ हजार छन् क्यार |,"['चोर', 'फटाहा', 'हत्यारा', 'सबै', 'मिलाएर', '७', '-', '८', 'हजार', 'छन्', 'क्यार', '|']","['B-profanity', 'I-profanity', 'I-profanity', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","['0', '0', '0', '_', '_', '_', '_', '_', '_', '_', '_', '_']",1,0,,,
3374,simulation_non_ipv,krn,चोर फटाहा साले खाते |,"['चोर', 'फटाहा', 'साले', 'खाते', '|']","['B-profanity', 'I-profanity', 'I-profanity', 'I-profanity', 'O']","['0', '0', '0', '0', '_']",1,0,,,
3376,simulation_non_ipv,krn,सरकार आफैमा चोर हो |,"['सरकार', 'आफैमा', 'चोर', 'हो', '|']","['O', 'O', 'B-profanity', 'O', 'O']","['_', '_', '0', '_', '_']",1,0,,,
3378,simulation_non_ipv,krn,डाका फटाहा चोर भित्तो फोर हुन्छन |,"['डाका', 'फटाहा', 'चोर', 'भित्तो', 'फोर', 'हुन्छन', '|']","['B-profanity', 'I-profanity', 'I-profanity', 'O', 'O', 'O', 'O']","['0', '0', '0', '_', '_', '_', '_']",1,0,,,
3379,simulation_non_ipv,krn,कमरेड !,"['कमरेड', '!']","['O', 'O']","['_', '_']",1,0,,,
3380,simulation_non_ipv,krn,चोर डाका फटाहा टाउको कटुवा |,"['चोर', 'डाका', 'फटाहा', 'टाउको', 'कटुवा', '|']","['B-profanity', 'I-profanity', 'I-profanity', 'O', 'O', 'O']","['0', '0', '0', '_', '_', '_']",1,0,,,
3381,simulation_non_ipv,krn,भत्ता घिच्नी नाराबाजी गर्नी कस्ता चोर फटाहा नेताहरु हुन् |,"['भत्ता', 'घिच्नी', 'नाराबाजी', 'गर्नी', 'कस्ता', 'चोर', 'फटाहा', 'नेताहरु', 'हुन्', '|']","['O', 'O', 'O', 'O', 'O', 'B-profanity', 'I-profanity', 'O', 'O', 'O']","['_', '_', '_', '_', '_', '0', '0', '_', '_', '_']",1,0,,,
3382,simulation_non_ipv,krn,"भाते , भतुवा , चोर फटाहा झापाली |","['भाते', ',', 'भतुवा', ',', 'चोर', 'फटाहा', 'झापाली', '|']","['B-profanity', 'I-profanity', 'I-profanity', 'I-profanity', 'I-profanity', 'I-profanity', 'O', 'O']","['0', '0', '0', '0', '0', '0', '_', '_']",1,0,,,
3383,simulation_non_ipv,krn,आन्दोलनमा चोर फटाहा कै बिकबिकी |,"['आन्दोलनमा', 'चोर', 'फटाहा', 'कै', 'बिकबिकी', '|']","['O', 'B-profanity', 'I-profanity', 'O', 'O', 'O']","['_', '0', '0', '_', '_', '_']",1,0,,,
3384,simulation_non_ipv,krn,सकेकै रहेछ अब नेपाल् पनि |,"['सकेकै', 'रहेछ', 'अब', 'नेपाल्', 'पनि', '|']","['O', 'O', 'O', 'O', 'O', 'O']","['_', '_', '_', '_', '_', '_']",1,0,,,
3385,simulation_non_ipv,krn,"धोतीको जुम्रो टुप्पीमा , |","['धोतीको', 'जुम्रो', 'टुप्पीमा', ',', '|']","['B-profanity', 'I-profanity', 'I-profanity', 'O', 'O']","['0', '0', '0', '_', '_']",1,0,,,
3387,simulation_non_ipv,krn,"भुईमान भाँडामा , |","['भुईमान', 'भाँडामा', ',', '|']","['O', 'O', 'O', 'O']","['_', '_', '_', '_']",1,0,,,
3388,simulation_non_ipv,krn,कुरकुरे बैशमा छाला तार्न नपुगेकाहरु यस्तै हुन्छ !,"['कुरकुरे', 'बैशमा', 'छाला', 'तार्न', 'नपुगेकाहरु', 'यस्तै', 'हुन्छ', '!']","['B-profanity', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","['0', '_', '_', '_', '_', '_', '_', '_']",1,0,,,
3390,simulation_non_ipv,krn,बैशले मातिएको चिलाएर पात्तिएकोहरुले दाज्युभाइ बाबा काका कोही चिन्दैनन !,"['बैशले', 'मातिएको', 'चिलाएर', 'पात्तिएकोहरुले', 'दाज्युभाइ', 'बाबा', 'काका', 'कोही', 'चिन्दैनन', '!']","['B-profanity', 'I-profanity', 'I-profanity', 'I-profanity', 'O', 'O', 'O', 'O', 'O', 'O']","['0', '0', '0', '0', '_', '_', '_', '_', '_', '_']",1,0,,,
3391,simulation_non_ipv,krn,गीतै त्यस्तै गाउछ त केटीको के दोष |,"['गीतै', 'त्यस्तै', 'गाउछ', 'त', 'केटीको', 'के', 'दोष', '|']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","['_', '_', '_', '_', '_', '_', '_', '_']",1,0,,,
3392,simulation_non_ipv,krn,छादा गित बनाउने मन्छे हरु चरित्र हिन हुन |,"['छादा', 'गित', 'बनाउने', 'मन्छे', 'हरु', 'चरित्र', 'हिन', 'हुन', '|']","['O', 'O', 'O', 'O', 'O', 'B-profanity', 'I-profanity', 'I-profanity', 'O']","['_', '_', '_', '_', '_', '0', '0', '0', '_']",1,0,,,
3393,simulation_non_ipv,krn,घरमा बाबू अामाको सहि संसकार र शिक्षा पाएका २१ अौ सताब्दीका कुलङगार कुलङगारनिहरु |,"['घरमा', 'बाबू', 'अामाको', 'सहि', 'संसकार', 'र', 'शिक्षा', 'पाएका', '२१', 'अौ', 'सताब्दीका', 'कुलङगार', 'कुलङगारनिहरु', '|']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-profanity', 'I-profanity', 'O']","['_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '0', '0', '_']",1,0,,,
3394,simulation_non_ipv,krn,किन गाको त |,"['किन', 'गाको', 'त', '|']","['O', 'O', 'O', 'O']","['_', '_', '_', '_']",1,0,,,
3395,simulation_non_ipv,krn,"हैट , र न नै हुने कुरा कानी रहिछ हो |","['हैट', ',', 'र', 'न', 'नै', 'हुने', 'कुरा', 'कानी', 'रहिछ', 'हो', '|']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","['_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_']",1,0,,,
3396,simulation_non_ipv,krn,कुरा मज्जाले सुने र यो निर्णय मा पुगियो कि अब आउने चुनाव मा रा प्र पा लाई भोट् |,"['कुरा', 'मज्जाले', 'सुने', 'र', 'यो', 'निर्णय', 'मा', 'पुगियो', 'कि', 'अब', 'आउने', 'चुनाव', 'मा', 'रा', 'प्र', 'पा', 'लाई', 'भोट्', '|']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","['_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_']",1,0,,,
3399,simulation_non_ipv,krn,आज सम्म कै अति सामान्य कुराकानी |,"['आज', 'सम्म', 'कै', 'अति', 'सामान्य', 'कुराकानी', '|']","['O', 'O', 'O', 'O', 'O', 'O', 'O']","['_', '_', '_', '_', '_', '_', '_']",1,0,,,
3400,simulation_non_ipv,krn,सहि विश्लेषण। ।,"['सहि', 'विश्लेषण।', '।']","['O', 'O', 'O']","['_', '_', '_']",1,0,,,
3401,simulation_non_ipv,krn,बोलिमा परिपक्वता भयेन नि ! ! : |,"['बोलिमा', 'परिपक्वता', 'भयेन', 'नि', '!', '!', ':', '|']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","['_', '_', '_', '_', '_', '_', '_', '_']",1,0,,,
3403,simulation_non_ipv,krn,जसरी भए पनि सत्तामा जाने नेता हो द्वन्द कालमा लुकेरबसेउ अहिले जोसुकैसंग एकतागर देश र जनतालाई लुट र लुटाओ ।,"['जसरी', 'भए', 'पनि', 'सत्तामा', 'जाने', 'नेता', 'हो', 'द्वन्द', 'कालमा', 'लुकेरबसेउ', 'अहिले', 'जोसुकैसंग', 'एकतागर', 'देश', 'र', 'जनतालाई', 'लुट', 'र', 'लुटाओ', '।']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","['_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_']",1,0,,,
3404,simulation_non_ipv,krn,जिव्रो चपाएर आफ्नै स्वार्थ को कुरा गर्छ बजीया !,"['जिव्रो', 'चपाएर', 'आफ्नै', 'स्वार्थ', 'को', 'कुरा', 'गर्छ', 'बजीया', '!']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-profanity', 'O']","['_', '_', '_', '_', '_', '_', '_', '0', '_']",1,0,,,
3405,simulation_non_ipv,krn,काङ्ग्रेस जति कमजोर को छ र |,"['काङ्ग्रेस', 'जति', 'कमजोर', 'को', 'छ', 'र', '|']","['O', 'O', 'O', 'O', 'O', 'O', 'O']","['_', '_', '_', '_', '_', '_', '_']",1,0,,,
